,0
102.45,na
102.5,na
102.55,rearing
102.6,rearing
102.65,rearing
102.7,rearing
102.75,rearing
102.8,rearing
102.85,rearing
102.9,rearing
102.95,rearing
103.0,rearing
103.05,rearing
103.1,rearing
103.15,rearing
103.2,rearing
103.25,rearing
103.3,na
103.35,na
103.4,na
103.45,na
103.5,na
103.55,na
103.6,na
103.65,na
103.7,na
103.75,na
103.8,na
103.85,na
103.9,na
103.95,na
104.0,na
104.05,na
104.1,na
104.15,na
104.2,rearing
104.25,rearing
104.3,rearing
104.35,rearing
104.4,rearing
104.45,rearing
104.5,rearing
104.55,rearing
104.6,rearing
104.65,rearing
104.7,rearing
104.75,rearing
104.8,rearing
104.85,rearing
104.9,rearing
104.95,rearing
105.0,rearing
105.05,rearing
105.1,rearing
105.15,rearing
105.2,rearing
105.25,rearing
105.3,rearing
105.35,rearing
105.4,rearing
105.45,rearing
105.5,rearing
105.55,rearing
105.6,rearing
105.65,rearing
105.7,rearing
105.75,rearing
105.8,rearing
105.85,rearing
105.9,rearing
105.95,rearing
106.0,rearing
106.05,rearing
106.1,rearing
106.15,rearing
106.2,rearing
106.25,rearing
106.3,rearing
106.35,rearing
106.4,rearing
106.45,rearing
106.5,rearing
106.55,rearing
106.6,rearing
106.65,rearing
106.7,rearing
106.75,rearing
106.8,rearing
106.85,rearing
106.9,na
106.95,na
107.0,na
107.05,na
107.1,na
107.15,standing
107.2,standing
107.25,standing
107.3,standing
107.35,standing
107.4,standing
107.45,standing
107.5,standing
107.55,standing
107.6,standing
107.65,standing
107.7,standing
107.75,na
107.8,na
107.85,na
107.9,na
107.95,na
108.0,na
108.05,na
108.1,na
108.15,na
108.2,na
108.25,na
108.3,na
108.35,na
108.4,na
108.45,na
108.5,na
108.55,rearing
108.6,rearing
108.65,rearing
108.7,rearing
108.75,rearing
108.8,rearing
108.85,rearing
108.9,rearing
108.95,rearing
109.0,rearing
109.05,rearing
109.1,rearing
109.15,rearing
109.2,rearing
109.25,rearing
109.3,rearing
109.35,rearing
109.4,rearing
109.45,rearing
109.5,rearing
109.55,na
109.6,na
109.65,na
109.7,na
109.75,na
109.8,na
109.85,na
109.9,na
109.95,na
110.0,na
110.05,na
110.1,na
110.15,na
110.2,na
110.25,na
110.3,na
110.35,na
110.4,na
110.45,na
110.5,na
110.55,na
110.6,na
110.65,na
110.7,na
110.75,na
110.8,walking
110.85,walking
110.9,walking
110.95,walking
111.0,walking
111.05,walking
111.1,na
111.15,na
111.2,rearing
111.25,rearing
111.3,rearing
111.35,rearing
111.4,rearing
111.45,rearing
111.5,rearing
111.55,rearing
111.6,rearing
111.65,rearing
111.7,rearing
111.75,rearing
111.8,rearing
111.85,na
111.9,na
111.95,na
112.0,na
112.05,na
112.1,na
112.15,na
112.2,na
112.25,na
112.3,na
112.35,na
112.4,na
112.45,na
112.5,na
112.55,na
112.6,na
112.65,na
112.7,na
112.75,na
112.8,rearing
112.85,rearing
112.9,rearing
112.95,rearing
113.0,rearing
113.05,rearing
113.1,rearing
113.15,rearing
113.2,rearing
113.25,rearing
113.3,rearing
113.35,rearing
113.4,rearing
113.45,rearing
113.5,rearing
113.55,rearing
113.6,standing
113.65,standing
113.7,standing
113.75,standing
113.8,standing
113.85,standing
113.9,standing
113.95,standing
114.0,standing
114.05,standing
114.1,standing
114.15,standing
114.2,standing
114.25,standing
114.3,standing
114.35,standing
114.4,standing
114.45,standing
114.5,standing
114.55,standing
114.6,standing
114.65,standing
114.7,na
114.75,na
114.8,na
114.85,na
114.9,na
114.95,na
115.0,na
115.05,na
115.1,na
115.15,na
115.2,na
115.25,na
115.3,na
115.35,na
115.4,na
115.45,na
115.5,na
115.55,na
115.6,walking
115.65,walking
115.7,walking
115.75,walking
115.8,walking
115.85,walking
115.9,walking
115.95,walking
116.0,walking
116.05,na
116.1,na
116.15,na
116.2,na
116.25,na
116.3,na
116.35,na
116.4,na
116.45,na
116.5,na
116.55,na
116.6,na
116.65,na
116.7,na
116.75,na
116.8,walking
116.85,walking
116.9,walking
116.95,walking
117.0,walking
117.05,walking
117.1,walking
117.15,walking
117.2,walking
117.25,walking
117.3,walking
117.35,walking
117.4,walking
117.45,walking
117.5,walking
117.55,walking
117.6,walking
117.65,walking
117.7,walking
117.75,na
117.8,na
117.85,na
117.9,na
117.95,na
118.0,na
118.05,na
118.1,na
118.15,na
118.2,na
118.25,na
118.3,rearing
118.35,rearing
118.4,rearing
118.45,rearing
118.5,rearing
118.55,rearing
118.6,rearing
118.65,rearing
118.7,rearing
118.75,rearing
118.8,rearing
118.85,rearing
118.9,rearing
118.95,rearing
119.0,rearing
119.05,rearing
119.1,rearing
119.15,rearing
119.2,rearing
119.25,rearing
119.3,rearing
119.35,rearing
119.4,rearing
119.45,rearing
119.5,rearing
119.55,rearing
119.6,rearing
119.65,rearing
119.7,rearing
119.75,rearing
119.8,na
119.85,na
119.9,na
119.95,na
120.0,na
120.05,na
120.1,na
120.15,na
120.2,na
120.25,na
120.3,na
120.35,na
120.4,na
120.45,walking
120.5,walking
120.55,walking
120.6,walking
120.65,walking
120.7,walking
120.75,walking
120.8,walking
120.85,rearing
120.9,rearing
120.95,rearing
121.0,rearing
121.05,rearing
121.1,rearing
121.15,rearing
121.2,rearing
121.25,rearing
121.3,rearing
121.35,rearing
121.4,rearing
121.45,rearing
121.5,rearing
121.55,rearing
121.6,rearing
121.65,rearing
121.7,na
121.75,na
121.8,na
121.85,na
121.9,na
121.95,walking
122.0,walking
122.05,walking
122.1,walking
122.15,walking
122.2,na
122.25,na
122.3,na
122.35,na
122.4,na
122.45,rearing
122.5,rearing
122.55,rearing
122.6,rearing
122.65,rearing
122.7,rearing
122.75,rearing
122.8,rearing
122.85,rearing
122.9,rearing
122.95,rearing
123.0,rearing
123.05,rearing
123.1,rearing
123.15,rearing
123.2,rearing
123.25,rearing
123.3,rearing
123.35,rearing
123.4,rearing
123.45,rearing
123.5,rearing
123.55,rearing
123.6,rearing
123.65,rearing
123.7,rearing
123.75,rearing
123.8,rearing
123.85,rearing
123.9,rearing
123.95,rearing
124.0,rearing
124.05,rearing
124.1,rearing
124.15,rearing
124.2,rearing
124.25,rearing
124.3,na
124.35,na
124.4,na
124.45,na
124.5,na
124.55,na
124.6,na
124.65,na
124.7,na
124.75,na
124.8,na
124.85,na
124.9,na
124.95,na
125.0,na
125.05,na
125.1,na
125.15,na
125.2,walking
125.25,walking
125.3,walking
125.35,walking
125.4,walking
125.45,walking
125.5,walking
125.55,na
125.6,na
125.65,na
125.7,na
125.75,na
125.8,na
125.85,na
125.9,na
125.95,na
126.0,na
126.05,na
126.1,na
126.15,na
126.2,na
126.25,na
126.3,na
126.35,na
126.4,na
126.45,na
126.5,na
126.55,na
126.6,rearing
126.65,rearing
126.7,rearing
126.75,rearing
126.8,rearing
126.85,rearing
126.9,rearing
126.95,rearing
127.0,rearing
127.05,rearing
127.1,na
127.15,na
127.2,na
127.25,na
127.3,na
127.35,na
127.4,na
127.45,na
127.5,na
127.55,na
127.6,na
127.65,na
127.7,na
127.75,na
127.8,na
127.85,na
127.9,na
127.95,na
128.0,na
128.05,na
128.1,na
128.15,na
128.2,na
128.25,na
128.3,na
128.35,na
128.4,walking
128.45,walking
128.5,na
128.55,na
128.6,na
128.65,na
128.7,standing
128.75,standing
128.8,standing
128.85,standing
128.9,standing
128.95,standing
129.0,standing
129.05,na
129.1,na
129.15,na
129.2,na
129.25,na
129.3,walking
129.35,walking
129.4,walking
129.45,walking
129.5,walking
129.55,rearing
129.6,rearing
129.65,rearing
129.7,rearing
129.75,rearing
129.8,rearing
129.85,rearing
129.9,rearing
129.95,rearing
130.0,rearing
130.05,rearing
130.1,rearing
130.15,rearing
130.2,rearing
130.25,rearing
130.3,na
130.35,na
130.4,na
130.45,na
130.5,na
130.55,na
130.6,na
130.65,na
130.7,na
130.75,na
130.8,na
130.85,na
130.9,na
130.95,na
131.0,na
131.05,na
131.1,na
131.15,na
131.2,na
131.25,na
131.3,na
131.35,na
131.4,na
131.45,walking
131.5,walking
131.55,na
131.6,na
131.65,na
131.7,na
131.75,na
131.8,na
131.85,na
131.9,rearing
131.95,rearing
132.0,rearing
132.05,rearing
132.1,rearing
132.15,rearing
132.2,rearing
132.25,rearing
132.3,rearing
132.35,rearing
132.4,standing
132.45,standing
132.5,standing
132.55,standing
132.6,standing
132.65,standing
132.7,standing
132.75,standing
132.8,standing
132.85,standing
132.9,standing
132.95,standing
133.0,na
133.05,na
133.1,na
133.15,na
133.2,na
133.25,na
133.3,na
133.35,rearing
133.4,rearing
133.45,rearing
133.5,rearing
133.55,rearing
133.6,rearing
133.65,rearing
133.7,rearing
133.75,rearing
133.8,rearing
133.85,rearing
133.9,rearing
133.95,rearing
134.0,rearing
134.05,rearing
134.1,rearing
134.15,rearing
134.2,rearing
134.25,rearing
134.3,rearing
134.35,rearing
134.4,rearing
134.45,rearing
134.5,rearing
134.55,rearing
134.6,rearing
134.65,rearing
134.7,rearing
134.75,rearing
134.8,rearing
134.85,rearing
134.9,rearing
134.95,rearing
135.0,rearing
135.05,rearing
135.1,rearing
135.15,rearing
135.2,rearing
135.25,rearing
135.3,rearing
135.35,rearing
135.4,rearing
135.45,rearing
135.5,rearing
135.55,rearing
135.6,rearing
135.65,rearing
135.7,rearing
135.75,rearing
135.8,rearing
135.85,rearing
135.9,rearing
135.95,rearing
136.0,rearing
136.05,rearing
136.1,na
136.15,na
136.2,na
136.25,na
136.3,na
136.35,na
136.4,na
136.45,na
136.5,na
136.55,na
136.6,na
136.65,na
136.7,standing
136.75,standing
136.8,standing
136.85,standing
136.9,standing
136.95,standing
137.0,standing
137.05,standing
137.1,standing
137.15,standing
137.2,standing
137.25,standing
137.3,standing
137.35,standing
137.4,standing
137.45,standing
137.5,standing
137.55,standing
137.6,standing
137.65,standing
137.7,standing
137.75,standing
137.8,standing
137.85,standing
137.9,standing
137.95,standing
138.0,standing
138.05,standing
138.1,standing
138.15,standing
138.2,standing
138.25,standing
138.3,standing
138.35,standing
138.4,na
138.45,na
138.5,na
138.55,na
138.6,na
138.65,na
138.7,na
138.75,na
138.8,na
138.85,na
138.9,na
138.95,na
139.0,na
139.05,rearing
139.1,rearing
139.15,rearing
139.2,rearing
139.25,rearing
139.3,rearing
139.35,rearing
139.4,rearing
139.45,rearing
139.5,rearing
139.55,rearing
139.6,rearing
139.65,rearing
139.7,rearing
139.75,rearing
139.8,na
139.85,na
139.9,na
139.95,na
140.0,na
140.05,na
140.1,na
140.15,na
140.2,na
140.25,na
140.3,na
140.35,na
140.4,na
140.45,na
140.5,na
140.55,na
140.6,na
140.65,na
140.7,na
140.75,na
140.8,na
140.85,na
140.9,na
140.95,walking
141.0,walking
141.05,walking
141.1,walking
141.15,walking
141.2,walking
141.25,walking
141.3,walking
141.35,na
141.4,na
141.45,na
141.5,na
141.55,rearing
141.6,rearing
141.65,rearing
141.7,rearing
141.75,rearing
141.8,rearing
141.85,rearing
141.9,rearing
141.95,rearing
142.0,rearing
142.05,rearing
142.1,rearing
142.15,rearing
142.2,rearing
142.25,rearing
142.3,rearing
142.35,rearing
142.4,rearing
142.45,rearing
142.5,rearing
142.55,rearing
142.6,rearing
142.65,rearing
142.7,rearing
142.75,rearing
142.8,rearing
142.85,rearing
142.9,rearing
142.95,rearing
143.0,rearing
143.05,rearing
143.1,rearing
143.15,rearing
143.2,rearing
143.25,rearing
143.3,rearing
143.35,rearing
143.4,na
143.45,na
143.5,na
143.55,na
143.6,na
143.65,na
143.7,na
143.75,na
143.8,na
143.85,na
143.9,na
143.95,na
144.0,na
144.05,na
144.1,na
144.15,na
144.2,na
144.25,na
144.3,na
144.35,na
144.4,walking
144.45,walking
144.5,walking
144.55,walking
144.6,walking
144.65,walking
144.7,walking
144.75,walking
144.8,walking
144.85,na
144.9,na
144.95,na
145.0,na
145.05,na
145.1,na
145.15,na
145.2,na
145.25,na
145.3,na
145.35,na
145.4,walking
145.45,walking
145.5,walking
145.55,walking
145.6,walking
145.65,walking
145.7,na
145.75,na
145.8,na
145.85,na
145.9,na
145.95,rearing
146.0,rearing
146.05,rearing
146.1,rearing
146.15,rearing
146.2,rearing
146.25,rearing
146.3,rearing
146.35,rearing
146.4,rearing
146.45,rearing
146.5,rearing
146.55,rearing
146.6,rearing
146.65,rearing
146.7,rearing
146.75,rearing
146.8,rearing
146.85,rearing
146.9,rearing
146.95,rearing
147.0,rearing
147.05,rearing
147.1,rearing
147.15,rearing
147.2,rearing
147.25,rearing
147.3,rearing
147.35,rearing
147.4,rearing
147.45,rearing
147.5,rearing
147.55,rearing
147.6,rearing
147.65,rearing
147.7,rearing
147.75,rearing
147.8,rearing
147.85,rearing
147.9,rearing
147.95,rearing
148.0,rearing
148.05,rearing
148.1,rearing
148.15,rearing
148.2,rearing
148.25,rearing
148.3,rearing
148.35,rearing
148.4,rearing
148.45,rearing
148.5,rearing
148.55,rearing
148.6,rearing
148.65,rearing
148.7,rearing
148.75,walking
148.8,walking
148.85,walking
148.9,walking
148.95,walking
149.0,walking
149.05,walking
149.1,walking
149.15,walking
149.2,walking
149.25,walking
149.3,walking
149.35,walking
149.4,na
149.45,na
149.5,na
149.55,na
149.6,na
149.65,na
149.7,na
149.75,na
149.8,na
149.85,na
149.9,na
149.95,na
150.0,na
150.05,na
150.1,na
150.15,na
150.2,na
150.25,rearing
150.3,rearing
150.35,rearing
150.4,rearing
150.45,rearing
150.5,rearing
150.55,rearing
150.6,rearing
150.65,rearing
150.7,rearing
150.75,rearing
150.8,rearing
150.85,rearing
150.9,rearing
150.95,rearing
151.0,rearing
151.05,rearing
151.1,rearing
151.15,rearing
151.2,rearing
151.25,rearing
151.3,rearing
151.35,rearing
151.4,rearing
151.45,rearing
151.5,na
151.55,na
151.6,na
151.65,na
151.7,na
151.75,na
151.8,standing
151.85,standing
151.9,standing
151.95,standing
152.0,standing
152.05,standing
152.1,standing
152.15,standing
152.2,standing
152.25,standing
152.3,standing
152.35,standing
152.4,standing
152.45,standing
152.5,standing
152.55,standing
152.6,standing
152.65,standing
152.7,standing
152.75,standing
152.8,standing
152.85,standing
152.9,standing
152.95,na
153.0,na
153.05,na
153.1,na
153.15,na
153.2,na
153.25,na
153.3,na
153.35,na
153.4,na
153.45,na
153.5,na
153.55,na
153.6,na
153.65,walking
153.7,walking
153.75,walking
153.8,walking
153.85,walking
153.9,walking
153.95,walking
154.0,walking
154.05,walking
154.1,walking
154.15,na
154.2,na
154.25,na
154.3,na
154.35,na
154.4,na
154.45,na
154.5,na
154.55,na
154.6,rearing
154.65,rearing
154.7,rearing
154.75,rearing
154.8,rearing
154.85,rearing
154.9,rearing
154.95,rearing
155.0,rearing
155.05,rearing
155.1,rearing
155.15,rearing
155.2,rearing
155.25,rearing
155.3,rearing
155.35,rearing
155.4,rearing
155.45,rearing
155.5,rearing
155.55,rearing
155.6,rearing
155.65,rearing
155.7,rearing
155.75,rearing
155.8,rearing
155.85,rearing
155.9,rearing
155.95,rearing
156.0,rearing
156.05,rearing
156.1,na
156.15,na
156.2,standing
156.25,standing
156.3,standing
156.35,standing
156.4,standing
156.45,standing
156.5,standing
156.55,standing
156.6,standing
156.65,standing
156.7,na
156.75,na
156.8,na
156.85,na
156.9,na
156.95,walking
157.0,walking
157.05,walking
157.1,walking
157.15,walking
157.2,walking
157.25,walking
157.3,na
157.35,rearing
157.4,rearing
157.45,rearing
157.5,rearing
157.55,rearing
157.6,rearing
157.65,rearing
157.7,rearing
157.75,rearing
157.8,rearing
157.85,rearing
157.9,rearing
157.95,rearing
158.0,rearing
158.05,rearing
158.1,rearing
158.15,rearing
158.2,rearing
158.25,rearing
158.3,rearing
158.35,rearing
158.4,rearing
158.45,rearing
158.5,rearing
158.55,rearing
158.6,rearing
158.65,rearing
158.7,na
158.75,na
158.8,na
158.85,na
158.9,na
158.95,na
159.0,na
159.05,na
159.1,na
159.15,na
159.2,na
159.25,na
159.3,na
159.35,na
159.4,na
159.45,na
159.5,na
159.55,na
159.6,na
159.65,na
159.7,na
159.75,na
159.8,rearing
159.85,rearing
159.9,rearing
159.95,rearing
160.0,rearing
160.05,rearing
160.1,rearing
160.15,rearing
160.2,rearing
160.25,rearing
160.3,rearing
160.35,rearing
160.4,rearing
160.45,rearing
160.5,rearing
160.55,rearing
160.6,rearing
160.65,rearing
160.7,rearing
160.75,rearing
160.8,na
160.85,na
160.9,na
160.95,na
161.0,na
161.05,na
161.1,na
161.15,na
161.2,na
161.25,na
161.3,na
161.35,na
161.4,na
161.45,na
161.5,na
161.55,na
161.6,rearing
161.65,rearing
161.7,rearing
161.75,rearing
161.8,rearing
161.85,rearing
161.9,rearing
161.95,rearing
162.0,rearing
162.05,rearing
162.1,rearing
162.15,rearing
162.2,rearing
162.25,rearing
162.3,rearing
162.35,rearing
162.4,rearing
162.45,rearing
162.5,rearing
162.55,rearing
162.6,rearing
162.65,rearing
162.7,rearing
162.75,rearing
162.8,rearing
162.85,rearing
162.9,rearing
162.95,na
163.0,na
163.05,na
163.1,na
163.15,na
163.2,na
163.25,na
163.3,na
163.35,na
163.4,na
163.45,na
163.5,na
163.55,na
163.6,na
163.65,na
163.7,na
163.75,na
163.8,na
163.85,na
163.9,na
163.95,na
164.0,na
164.05,na
164.1,na
164.15,na
164.2,na
164.25,na
164.3,walking
164.35,walking
164.4,walking
164.45,walking
164.5,na
164.55,na
164.6,na
164.65,rearing
164.7,rearing
164.75,rearing
164.8,rearing
164.85,rearing
164.9,rearing
164.95,rearing
165.0,rearing
165.05,rearing
165.1,rearing
165.15,rearing
165.2,rearing
165.25,rearing
165.3,rearing
165.35,rearing
165.4,rearing
165.45,rearing
165.5,rearing
165.55,rearing
165.6,na
165.65,na
165.7,na
165.75,na
165.8,na
165.85,na
165.9,na
165.95,na
166.0,na
166.05,na
166.1,na
166.15,rearing
166.2,na
166.25,na
166.3,na
166.35,na
166.4,rearing
166.45,rearing
166.5,rearing
166.55,rearing
166.6,rearing
166.65,rearing
166.7,rearing
166.75,rearing
166.8,rearing
166.85,rearing
166.9,rearing
166.95,rearing
167.0,rearing
167.05,rearing
167.1,rearing
167.15,rearing
167.2,rearing
167.25,rearing
167.3,rearing
167.35,rearing
167.4,rearing
167.45,rearing
167.5,rearing
167.55,rearing
167.6,rearing
167.65,rearing
167.7,rearing
167.75,rearing
167.8,rearing
167.85,rearing
167.9,rearing
167.95,rearing
168.0,rearing
168.05,rearing
168.1,rearing
168.15,rearing
168.2,rearing
168.25,rearing
168.3,rearing
168.35,rearing
168.4,rearing
168.45,na
168.5,na
168.55,na
168.6,na
168.65,na
168.7,na
168.75,na
168.8,na
168.85,walking
168.9,walking
168.95,walking
169.0,walking
169.05,walking
169.1,na
169.15,na
169.2,na
169.25,na
169.3,na
169.35,na
169.4,na
169.45,na
169.5,na
169.55,na
169.6,na
169.65,na
169.7,na
169.75,rearing
169.8,rearing
169.85,rearing
169.9,rearing
169.95,rearing
170.0,rearing
170.05,rearing
170.1,rearing
170.15,rearing
170.2,na
170.25,na
170.3,na
170.35,na
170.4,na
170.45,na
170.5,na
170.55,na
170.6,na
170.65,na
170.7,rearing
170.75,rearing
170.8,rearing
170.85,rearing
170.9,rearing
170.95,rearing
171.0,rearing
171.05,rearing
171.1,rearing
171.15,rearing
171.2,rearing
171.25,rearing
171.3,rearing
171.35,rearing
171.4,rearing
171.45,rearing
171.5,rearing
171.55,rearing
171.6,rearing
171.65,na
171.7,na
171.75,na
171.8,na
171.85,na
171.9,na
171.95,na
172.0,na
172.05,na
172.1,na
172.15,na
172.2,na
172.25,na
172.3,na
172.35,na
172.4,na
172.45,na
172.5,na
172.55,na
172.6,na
172.65,na
172.7,na
172.75,na
172.8,na
172.85,na
172.9,na
172.95,na
173.0,na
173.05,na
173.1,na
173.15,na
173.2,na
173.25,na
173.3,na
173.35,na
173.4,na
173.45,na
173.5,na
173.55,na
173.6,walking
173.65,walking
173.7,walking
173.75,walking
173.8,walking
173.85,walking
173.9,walking
173.95,walking
174.0,walking
174.05,walking
174.1,walking
174.15,walking
174.2,walking
174.25,walking
174.3,na
174.35,na
174.4,na
174.45,na
174.5,na
174.55,na
174.6,na
174.65,na
174.7,na
174.75,na
174.8,na
174.85,na
174.9,na
174.95,standing
175.0,standing
175.05,standing
175.1,standing
175.15,standing
175.2,standing
175.25,standing
175.3,standing
175.35,standing
175.4,standing
175.45,standing
175.5,standing
175.55,standing
175.6,standing
175.65,standing
175.7,standing
175.75,standing
175.8,standing
175.85,standing
175.9,standing
175.95,standing
176.0,na
176.05,rearing
176.1,rearing
176.15,rearing
176.2,rearing
176.25,rearing
176.3,rearing
176.35,rearing
176.4,rearing
176.45,rearing
176.5,rearing
176.55,rearing
176.6,rearing
176.65,rearing
176.7,rearing
176.75,rearing
176.8,rearing
176.85,rearing
176.9,rearing
176.95,rearing
177.0,rearing
177.05,rearing
177.1,rearing
177.15,rearing
177.2,rearing
177.25,rearing
177.3,rearing
177.35,rearing
177.4,rearing
177.45,rearing
177.5,rearing
177.55,rearing
177.6,na
177.65,na
177.7,na
177.75,na
177.8,na
177.85,na
177.9,na
177.95,na
178.0,na
178.05,na
178.1,na
178.15,na
178.2,na
178.25,na
178.3,na
178.35,na
178.4,na
178.45,na
178.5,na
178.55,na
178.6,na
178.65,na
178.7,na
178.75,na
178.8,na
178.85,na
178.9,na
178.95,na
179.0,na
179.05,na
179.1,standing
179.15,standing
179.2,standing
179.25,standing
179.3,standing
179.35,standing
179.4,standing
179.45,standing
179.5,standing
179.55,standing
179.6,standing
179.65,standing
179.7,standing
179.75,standing
179.8,standing
179.85,standing
179.9,standing
179.95,standing
180.0,standing
180.05,standing
180.1,standing
180.15,standing
180.2,standing
180.25,standing
180.3,standing
180.35,standing
180.4,standing
180.45,standing
180.5,standing
180.55,standing
180.6,standing
180.65,standing
180.7,standing
180.75,standing
180.8,standing
180.85,standing
180.9,standing
180.95,standing
181.0,standing
181.05,standing
181.1,standing
181.15,standing
181.2,standing
181.25,standing
181.3,standing
181.35,na
181.4,na
181.45,na
181.5,na
181.55,na
181.6,na
181.65,na
181.7,na
181.75,na
181.8,na
181.85,na
181.9,na
181.95,na
182.0,na
182.05,na
182.1,rearing
182.15,rearing
182.2,rearing
182.25,rearing
182.3,rearing
182.35,rearing
182.4,rearing
182.45,rearing
182.5,rearing
182.55,rearing
182.6,na
182.65,na
182.7,na
182.75,standing
182.8,standing
182.85,standing
182.9,standing
182.95,na
183.0,na
183.05,na
183.1,na
183.15,na
183.2,na
183.25,na
183.3,na
183.35,na
183.4,na
183.45,na
183.5,na
183.55,na
183.6,walking
183.65,walking
183.7,walking
183.75,walking
183.8,walking
183.85,walking
183.9,walking
183.95,walking
184.0,walking
184.05,walking
184.1,walking
184.15,walking
184.2,walking
184.25,walking
184.3,walking
184.35,walking
184.4,na
184.45,na
184.5,na
184.55,na
184.6,na
184.65,na
184.7,na
184.75,na
184.8,na
184.85,na
184.9,na
184.95,na
185.0,na
185.05,na
185.1,na
185.15,na
185.2,na
185.25,rearing
185.3,rearing
185.35,rearing
185.4,rearing
185.45,rearing
185.5,rearing
185.55,rearing
185.6,rearing
185.65,rearing
185.7,rearing
185.75,rearing
185.8,rearing
185.85,rearing
185.9,rearing
185.95,rearing
186.0,rearing
186.05,rearing
186.1,rearing
186.15,rearing
186.2,rearing
186.25,rearing
186.3,rearing
186.35,rearing
186.4,rearing
186.45,rearing
186.5,rearing
186.55,rearing
186.6,rearing
186.65,rearing
186.7,rearing
186.75,rearing
186.8,rearing
186.85,rearing
186.9,rearing
186.95,rearing
187.0,rearing
187.05,rearing
187.1,rearing
187.15,rearing
187.2,rearing
187.25,rearing
187.3,rearing
187.35,rearing
187.4,rearing
187.45,rearing
187.5,rearing
187.55,rearing
187.6,rearing
187.65,rearing
187.7,rearing
187.75,rearing
187.8,rearing
187.85,rearing
187.9,rearing
187.95,rearing
188.0,rearing
188.05,rearing
188.1,rearing
188.15,rearing
188.2,rearing
188.25,rearing
188.3,rearing
188.35,rearing
188.4,rearing
188.45,rearing
188.5,rearing
188.55,rearing
188.6,rearing
188.65,rearing
188.7,rearing
188.75,rearing
188.8,rearing
188.85,rearing
188.9,rearing
188.95,rearing
189.0,rearing
189.05,rearing
189.1,rearing
189.15,rearing
189.2,rearing
189.25,rearing
189.3,rearing
189.35,rearing
189.4,na
189.45,na
189.5,walking
189.55,walking
189.6,walking
189.65,walking
189.7,walking
189.75,walking
189.8,walking
189.85,walking
189.9,walking
189.95,walking
190.0,rearing
190.05,rearing
190.1,rearing
190.15,rearing
190.2,rearing
190.25,rearing
190.3,rearing
190.35,rearing
190.4,rearing
190.45,rearing
190.5,rearing
190.55,na
190.6,na
190.65,na
190.7,na
190.75,standing
190.8,standing
190.85,standing
190.9,standing
190.95,standing
191.0,standing
191.05,standing
191.1,standing
191.15,standing
191.2,standing
191.25,standing
191.3,na
191.35,na
191.4,na
191.45,na
191.5,na
191.55,na
191.6,na
191.65,na
191.7,na
191.75,na
191.8,na
191.85,na
191.9,na
191.95,na
192.0,na
192.05,walking
192.1,walking
192.15,walking
192.2,walking
192.25,walking
192.3,walking
192.35,walking
192.4,na
192.45,standing
192.5,standing
192.55,standing
192.6,standing
192.65,standing
192.7,standing
192.75,standing
192.8,standing
192.85,standing
192.9,standing
192.95,standing
193.0,standing
193.05,standing
193.1,standing
193.15,na
193.2,na
193.25,na
193.3,na
193.35,na
193.4,na
193.45,na
193.5,na
193.55,na
193.6,na
193.65,na
193.7,rearing
193.75,rearing
193.8,rearing
193.85,rearing
193.9,rearing
193.95,rearing
194.0,na
194.05,na
194.1,na
194.15,na
194.2,na
194.25,walking
194.3,walking
194.35,walking
194.4,na
194.45,na
194.5,na
194.55,na
194.6,na
194.65,rearing
194.7,rearing
194.75,rearing
194.8,rearing
194.85,rearing
194.9,rearing
194.95,rearing
195.0,rearing
195.05,rearing
195.1,rearing
195.15,rearing
195.2,rearing
195.25,rearing
195.3,rearing
195.35,rearing
195.4,rearing
195.45,rearing
195.5,rearing
195.55,rearing
195.6,rearing
195.65,rearing
195.7,na
195.75,na
195.8,na
195.85,na
195.9,na
195.95,na
196.0,na
196.05,na
196.1,na
196.15,na
196.2,na
196.25,na
196.3,na
196.35,na
196.4,na
196.45,grooming
196.5,grooming
196.55,grooming
196.6,grooming
196.65,grooming
196.7,grooming
196.75,grooming
196.8,grooming
196.85,grooming
196.9,grooming
196.95,grooming
197.0,grooming
197.05,grooming
197.1,grooming
197.15,grooming
197.2,grooming
197.25,grooming
197.3,grooming
197.35,grooming
197.4,grooming
197.45,grooming
197.5,grooming
197.55,grooming
197.6,grooming
197.65,grooming
197.7,grooming
197.75,grooming
197.8,grooming
197.85,grooming
197.9,grooming
197.95,grooming
198.0,grooming
198.05,grooming
198.1,grooming
198.15,grooming
198.2,grooming
198.25,grooming
198.3,grooming
198.35,grooming
198.4,grooming
198.45,grooming
198.5,grooming
198.55,grooming
198.6,grooming
198.65,grooming
198.7,grooming
198.75,grooming
198.8,grooming
198.85,grooming
198.9,grooming
198.95,grooming
199.0,grooming
199.05,grooming
199.1,grooming
199.15,grooming
199.2,grooming
199.25,grooming
199.3,grooming
199.35,grooming
199.4,grooming
199.45,grooming
199.5,grooming
199.55,grooming
199.6,grooming
199.65,grooming
199.7,grooming
199.75,grooming
199.8,grooming
199.85,grooming
199.9,grooming
199.95,grooming
200.0,grooming
200.05,grooming
200.1,grooming
200.15,grooming
200.2,grooming
200.25,grooming
200.3,grooming
200.35,grooming
200.4,grooming
200.45,grooming
200.5,grooming
200.55,grooming
200.6,grooming
200.65,grooming
200.7,grooming
200.75,grooming
200.8,grooming
200.85,grooming
200.9,grooming
200.95,grooming
201.0,grooming
201.05,grooming
201.1,grooming
201.15,grooming
