,0
100.75,standing
100.8,standing
100.85,standing
100.9,standing
100.95,standing
101.0,standing
101.05,standing
101.1,standing
101.15,standing
101.2,standing
101.25,standing
101.3,standing
101.35,standing
101.4,standing
101.45,standing
101.5,standing
101.55,standing
101.6,standing
101.65,standing
101.7,standing
101.75,standing
101.8,standing
101.85,na
101.9,na
101.95,na
102.0,na
102.05,na
102.1,na
102.15,na
102.2,na
102.25,na
102.3,na
102.35,na
102.4,na
102.45,na
102.5,na
102.55,na
102.6,na
102.65,na
102.7,na
102.75,na
102.8,na
102.85,na
102.9,na
102.95,na
103.0,na
103.05,na
103.1,na
103.15,na
103.2,na
103.25,na
103.3,rearing
103.35,rearing
103.4,rearing
103.45,rearing
103.5,rearing
103.55,rearing
103.6,rearing
103.65,rearing
103.7,rearing
103.75,rearing
103.8,rearing
103.85,rearing
103.9,rearing
103.95,rearing
104.0,rearing
104.05,rearing
104.1,rearing
104.15,rearing
104.2,rearing
104.25,rearing
104.3,rearing
104.35,rearing
104.4,rearing
104.45,rearing
104.5,rearing
104.55,rearing
104.6,rearing
104.65,rearing
104.7,rearing
104.75,rearing
104.8,rearing
104.85,rearing
104.9,rearing
104.95,rearing
105.0,rearing
105.05,rearing
105.1,rearing
105.15,rearing
105.2,rearing
105.25,rearing
105.3,rearing
105.35,rearing
105.4,rearing
105.45,rearing
105.5,rearing
105.55,rearing
105.6,rearing
105.65,rearing
105.7,rearing
105.75,rearing
105.8,rearing
105.85,rearing
105.9,rearing
105.95,rearing
106.0,rearing
106.05,rearing
106.1,rearing
106.15,rearing
106.2,rearing
106.25,rearing
106.3,rearing
106.35,rearing
106.4,rearing
106.45,na
106.5,na
106.55,na
106.6,na
106.65,na
106.7,na
106.75,na
106.8,na
106.85,na
106.9,na
106.95,na
107.0,na
107.05,na
107.1,na
107.15,na
107.2,na
107.25,na
107.3,na
107.35,na
107.4,na
107.45,na
107.5,na
107.55,na
107.6,rearing
107.65,rearing
107.7,rearing
107.75,rearing
107.8,rearing
107.85,rearing
107.9,rearing
107.95,rearing
108.0,rearing
108.05,rearing
108.1,rearing
108.15,rearing
108.2,rearing
108.25,rearing
108.3,rearing
108.35,rearing
108.4,rearing
108.45,rearing
108.5,rearing
108.55,rearing
108.6,rearing
108.65,rearing
108.7,rearing
108.75,rearing
108.8,rearing
108.85,rearing
108.9,rearing
108.95,rearing
109.0,rearing
109.05,rearing
109.1,rearing
109.15,rearing
109.2,rearing
109.25,rearing
109.3,rearing
109.35,rearing
109.4,rearing
109.45,na
109.5,na
109.55,na
109.6,na
109.65,na
109.7,na
109.75,na
109.8,na
109.85,na
109.9,na
109.95,na
110.0,na
110.05,na
110.1,na
110.15,na
110.2,na
110.25,na
110.3,na
110.35,na
110.4,na
110.45,na
110.5,na
110.55,na
110.6,na
110.65,na
110.7,na
110.75,na
110.8,na
110.85,na
110.9,na
110.95,na
111.0,na
111.05,na
111.1,na
111.15,na
111.2,na
111.25,walking
111.3,walking
111.35,walking
111.4,walking
111.45,walking
111.5,walking
111.55,walking
111.6,walking
111.65,walking
111.7,walking
111.75,walking
111.8,na
111.85,rearing
111.9,rearing
111.95,rearing
112.0,rearing
112.05,rearing
112.1,rearing
112.15,rearing
112.2,rearing
112.25,rearing
112.3,rearing
112.35,rearing
112.4,rearing
112.45,rearing
112.5,rearing
112.55,rearing
112.6,rearing
112.65,rearing
112.7,rearing
112.75,rearing
112.8,rearing
112.85,rearing
112.9,rearing
112.95,rearing
113.0,rearing
113.05,rearing
113.1,rearing
113.15,rearing
113.2,rearing
113.25,rearing
113.3,rearing
113.35,rearing
113.4,rearing
113.45,rearing
113.5,rearing
113.55,rearing
113.6,rearing
113.65,rearing
113.7,rearing
113.75,rearing
113.8,rearing
113.85,na
113.9,na
113.95,na
114.0,na
114.05,na
114.1,na
114.15,na
114.2,na
114.25,na
114.3,na
114.35,na
114.4,walking
114.45,walking
114.5,walking
114.55,walking
114.6,walking
114.65,walking
114.7,walking
114.75,walking
114.8,walking
114.85,walking
114.9,walking
114.95,na
115.0,na
115.05,rearing
115.1,rearing
115.15,rearing
115.2,rearing
115.25,rearing
115.3,rearing
115.35,rearing
115.4,rearing
115.45,rearing
115.5,rearing
115.55,rearing
115.6,rearing
115.65,rearing
115.7,rearing
115.75,rearing
115.8,rearing
115.85,rearing
115.9,rearing
115.95,rearing
116.0,na
116.05,na
116.1,na
116.15,na
116.2,na
116.25,walking
116.3,walking
116.35,walking
116.4,walking
116.45,walking
116.5,walking
116.55,walking
116.6,walking
116.65,walking
116.7,walking
116.75,walking
116.8,walking
116.85,walking
116.9,walking
116.95,walking
117.0,na
117.05,na
117.1,na
117.15,rearing
117.2,rearing
117.25,rearing
117.3,rearing
117.35,rearing
117.4,rearing
117.45,rearing
117.5,rearing
117.55,rearing
117.6,rearing
117.65,rearing
117.7,rearing
117.75,rearing
117.8,rearing
117.85,rearing
117.9,rearing
117.95,rearing
118.0,rearing
118.05,rearing
118.1,rearing
118.15,rearing
118.2,rearing
118.25,rearing
118.3,rearing
118.35,rearing
118.4,rearing
118.45,rearing
118.5,rearing
118.55,rearing
118.6,rearing
118.65,rearing
118.7,rearing
118.75,rearing
118.8,rearing
118.85,rearing
118.9,rearing
118.95,rearing
119.0,rearing
119.05,rearing
119.1,rearing
119.15,na
119.2,na
119.25,na
119.3,na
119.35,na
119.4,na
119.45,na
119.5,na
119.55,na
119.6,na
119.65,na
119.7,na
119.75,na
119.8,na
119.85,na
119.9,na
119.95,na
120.0,na
120.05,na
120.1,na
120.15,na
120.2,na
120.25,na
120.3,na
120.35,na
120.4,na
120.45,walking
120.5,walking
120.55,walking
120.6,walking
120.65,walking
120.7,walking
120.75,walking
120.8,walking
120.85,walking
120.9,walking
120.95,walking
121.0,walking
121.05,walking
121.1,walking
121.15,walking
121.2,walking
121.25,walking
121.3,walking
121.35,walking
121.4,na
121.45,na
121.5,na
121.55,na
121.6,na
121.65,na
121.7,na
121.75,na
121.8,na
121.85,na
121.9,walking
121.95,walking
122.0,walking
122.05,na
122.1,na
122.15,na
122.2,na
122.25,walking
122.3,walking
122.35,walking
122.4,walking
122.45,walking
122.5,walking
122.55,walking
122.6,walking
122.65,walking
122.7,walking
122.75,walking
122.8,walking
122.85,walking
122.9,walking
122.95,walking
123.0,walking
123.05,walking
123.1,walking
123.15,walking
123.2,walking
123.25,walking
123.3,walking
123.35,walking
123.4,walking
123.45,walking
123.5,walking
123.55,walking
123.6,walking
123.65,walking
123.7,walking
123.75,walking
123.8,walking
123.85,walking
123.9,walking
123.95,walking
124.0,walking
124.05,walking
124.1,walking
124.15,walking
124.2,walking
124.25,walking
124.3,walking
124.35,walking
124.4,walking
124.45,walking
124.5,walking
124.55,walking
124.6,walking
124.65,walking
124.7,walking
124.75,walking
124.8,na
124.85,na
124.9,na
124.95,na
125.0,na
125.05,na
125.1,na
125.15,na
125.2,na
125.25,na
125.3,na
125.35,na
125.4,rearing
125.45,rearing
125.5,rearing
125.55,rearing
125.6,rearing
125.65,rearing
125.7,rearing
125.75,rearing
125.8,rearing
125.85,rearing
125.9,rearing
125.95,rearing
126.0,rearing
126.05,rearing
126.1,rearing
126.15,rearing
126.2,rearing
126.25,rearing
126.3,rearing
126.35,rearing
126.4,rearing
126.45,rearing
126.5,rearing
126.55,rearing
126.6,na
126.65,na
126.7,standing
126.75,na
126.8,na
126.85,na
126.9,na
126.95,na
127.0,na
127.05,na
127.1,na
127.15,na
127.2,na
127.25,rearing
127.3,rearing
127.35,rearing
127.4,rearing
127.45,rearing
127.5,rearing
127.55,rearing
127.6,rearing
127.65,rearing
127.7,rearing
127.75,rearing
127.8,rearing
127.85,rearing
127.9,rearing
127.95,rearing
128.0,rearing
128.05,rearing
128.1,rearing
128.15,rearing
128.2,rearing
128.25,rearing
128.3,rearing
128.35,rearing
128.4,rearing
128.45,rearing
128.5,rearing
128.55,rearing
128.6,rearing
128.65,rearing
128.7,rearing
128.75,rearing
128.8,rearing
128.85,na
128.9,na
128.95,na
129.0,na
129.05,na
129.1,na
129.15,na
129.2,na
129.25,na
129.3,na
129.35,na
129.4,na
129.45,na
129.5,na
129.55,na
129.6,na
129.65,na
129.7,na
129.75,rearing
129.8,rearing
129.85,rearing
129.9,rearing
129.95,rearing
130.0,rearing
130.05,rearing
130.1,rearing
130.15,walking
130.2,walking
130.25,walking
130.3,walking
130.35,walking
130.4,walking
130.45,walking
130.5,walking
130.55,walking
130.6,na
130.65,na
130.7,rearing
130.75,rearing
130.8,rearing
130.85,rearing
130.9,rearing
130.95,rearing
131.0,rearing
131.05,rearing
131.1,rearing
131.15,rearing
131.2,rearing
131.25,rearing
131.3,rearing
131.35,rearing
131.4,rearing
131.45,rearing
131.5,rearing
131.55,rearing
131.6,rearing
131.65,rearing
131.7,rearing
131.75,rearing
131.8,rearing
131.85,rearing
131.9,rearing
131.95,rearing
132.0,rearing
132.05,rearing
132.1,rearing
132.15,rearing
132.2,rearing
132.25,rearing
132.3,rearing
132.35,rearing
132.4,rearing
132.45,rearing
132.5,rearing
132.55,rearing
132.6,rearing
132.65,rearing
132.7,rearing
132.75,rearing
132.8,rearing
132.85,rearing
132.9,rearing
132.95,rearing
133.0,rearing
133.05,rearing
133.1,rearing
133.15,rearing
133.2,rearing
133.25,rearing
133.3,rearing
133.35,rearing
133.4,rearing
133.45,rearing
133.5,rearing
133.55,rearing
133.6,na
133.65,na
133.7,na
133.75,na
133.8,na
133.85,na
133.9,na
133.95,na
134.0,na
134.05,na
134.1,na
134.15,na
134.2,na
134.25,na
134.3,walking
134.35,walking
134.4,walking
134.45,walking
134.5,walking
134.55,walking
134.6,walking
134.65,walking
134.7,walking
134.75,walking
134.8,na
134.85,na
134.9,na
134.95,na
135.0,na
135.05,na
135.1,na
135.15,na
135.2,na
135.25,na
135.3,na
135.35,na
135.4,na
135.45,na
135.5,na
135.55,na
135.6,na
135.65,na
135.7,na
135.75,na
135.8,na
135.85,na
135.9,na
135.95,walking
136.0,walking
136.05,walking
136.1,walking
136.15,walking
136.2,walking
136.25,walking
136.3,na
136.35,na
136.4,na
136.45,na
136.5,na
136.55,na
136.6,na
136.65,na
136.7,na
136.75,na
136.8,na
136.85,na
136.9,na
136.95,na
137.0,rearing
137.05,rearing
137.1,rearing
137.15,rearing
137.2,rearing
137.25,rearing
137.3,rearing
137.35,rearing
137.4,rearing
137.45,rearing
137.5,rearing
137.55,rearing
137.6,rearing
137.65,rearing
137.7,rearing
137.75,rearing
137.8,rearing
137.85,rearing
137.9,rearing
137.95,rearing
138.0,rearing
138.05,rearing
138.1,rearing
138.15,rearing
138.2,rearing
138.25,rearing
138.3,rearing
138.35,na
138.4,na
138.45,na
138.5,na
138.55,na
138.6,na
138.65,na
138.7,na
138.75,na
138.8,na
138.85,na
138.9,walking
138.95,walking
139.0,walking
139.05,walking
139.1,walking
139.15,na
139.2,na
139.25,rearing
139.3,rearing
139.35,rearing
139.4,rearing
139.45,rearing
139.5,rearing
139.55,rearing
139.6,rearing
139.65,rearing
139.7,rearing
139.75,rearing
139.8,rearing
139.85,rearing
139.9,rearing
139.95,na
140.0,na
140.05,na
140.1,walking
140.15,walking
140.2,walking
140.25,walking
140.3,walking
140.35,walking
140.4,walking
140.45,na
140.5,na
140.55,na
140.6,na
140.65,na
140.7,na
140.75,na
140.8,na
140.85,na
140.9,na
140.95,na
141.0,na
141.05,na
141.1,na
141.15,na
141.2,na
141.25,na
141.3,na
141.35,na
141.4,na
141.45,na
141.5,na
141.55,na
141.6,na
141.65,na
141.7,na
141.75,na
141.8,na
141.85,na
141.9,na
141.95,na
142.0,na
142.05,na
142.1,na
142.15,na
142.2,na
142.25,na
142.3,na
142.35,na
142.4,na
142.45,na
142.5,na
142.55,na
142.6,na
142.65,na
142.7,na
142.75,na
142.8,na
142.85,na
142.9,na
142.95,na
143.0,na
143.05,na
143.1,na
143.15,rearing
143.2,rearing
143.25,rearing
143.3,rearing
143.35,rearing
143.4,rearing
143.45,rearing
143.5,rearing
143.55,rearing
143.6,rearing
143.65,rearing
143.7,rearing
143.75,rearing
143.8,rearing
143.85,rearing
143.9,rearing
143.95,rearing
144.0,rearing
144.05,rearing
144.1,rearing
144.15,rearing
144.2,rearing
144.25,rearing
144.3,rearing
144.35,rearing
144.4,rearing
144.45,na
144.5,na
144.55,na
144.6,na
144.65,na
144.7,na
144.75,na
144.8,na
144.85,na
144.9,na
144.95,na
145.0,na
145.05,na
145.1,na
145.15,na
145.2,na
145.25,na
145.3,na
145.35,na
145.4,na
145.45,na
145.5,na
145.55,na
145.6,na
145.65,na
145.7,na
145.75,na
145.8,na
145.85,na
145.9,na
145.95,na
146.0,na
146.05,na
146.1,na
146.15,na
146.2,na
146.25,na
146.3,na
146.35,na
146.4,na
146.45,na
146.5,na
146.55,na
146.6,na
146.65,na
146.7,na
146.75,na
146.8,na
146.85,na
146.9,rearing
146.95,rearing
147.0,rearing
147.05,rearing
147.1,rearing
147.15,rearing
147.2,rearing
147.25,rearing
147.3,rearing
147.35,rearing
147.4,rearing
147.45,rearing
147.5,rearing
147.55,rearing
147.6,rearing
147.65,rearing
147.7,rearing
147.75,rearing
147.8,na
147.85,na
147.9,na
147.95,na
148.0,na
148.05,na
148.1,na
148.15,na
148.2,na
148.25,na
148.3,rearing
148.35,rearing
148.4,rearing
148.45,rearing
148.5,rearing
148.55,rearing
148.6,rearing
148.65,rearing
148.7,rearing
148.75,rearing
148.8,rearing
148.85,rearing
148.9,rearing
148.95,rearing
149.0,rearing
149.05,rearing
149.1,rearing
149.15,na
149.2,na
149.25,na
149.3,na
149.35,na
149.4,na
149.45,na
149.5,walking
149.55,walking
149.6,walking
149.65,walking
149.7,walking
149.75,walking
149.8,walking
149.85,walking
149.9,walking
149.95,walking
150.0,walking
150.05,na
150.1,na
150.15,na
150.2,na
150.25,rearing
150.3,na
150.35,na
150.4,na
150.45,rearing
150.5,rearing
150.55,rearing
150.6,na
150.65,na
150.7,na
150.75,na
150.8,na
150.85,na
150.9,na
150.95,na
151.0,na
151.05,na
151.1,na
151.15,na
151.2,na
151.25,rearing
151.3,rearing
151.35,rearing
151.4,rearing
151.45,rearing
151.5,rearing
151.55,rearing
151.6,rearing
151.65,rearing
151.7,rearing
151.75,rearing
151.8,rearing
151.85,rearing
151.9,rearing
151.95,rearing
152.0,rearing
152.05,rearing
152.1,na
152.15,na
152.2,na
152.25,na
152.3,na
152.35,na
152.4,na
152.45,na
152.5,na
152.55,na
152.6,na
152.65,na
152.7,na
152.75,na
152.8,na
152.85,na
152.9,na
152.95,na
153.0,na
153.05,na
153.1,na
153.15,na
153.2,na
153.25,na
153.3,walking
153.35,walking
153.4,walking
153.45,walking
153.5,walking
153.55,walking
153.6,walking
153.65,walking
153.7,walking
153.75,walking
153.8,walking
153.85,na
153.9,na
153.95,na
154.0,na
154.05,na
154.1,na
154.15,na
154.2,na
154.25,na
154.3,na
154.35,na
154.4,na
154.45,rearing
154.5,rearing
154.55,rearing
154.6,rearing
154.65,rearing
154.7,rearing
154.75,rearing
154.8,rearing
154.85,rearing
154.9,rearing
154.95,rearing
155.0,rearing
155.05,rearing
155.1,rearing
155.15,rearing
155.2,rearing
155.25,rearing
155.3,rearing
155.35,rearing
155.4,rearing
155.45,rearing
155.5,rearing
155.55,rearing
155.6,rearing
155.65,rearing
155.7,rearing
155.75,rearing
155.8,rearing
155.85,rearing
155.9,rearing
155.95,rearing
156.0,na
156.05,na
156.1,na
156.15,na
156.2,na
156.25,na
156.3,na
156.35,na
156.4,na
156.45,na
156.5,na
156.55,na
156.6,na
156.65,na
156.7,na
156.75,na
156.8,na
156.85,na
156.9,na
156.95,na
157.0,na
157.05,standing
157.1,standing
157.15,standing
157.2,standing
157.25,standing
157.3,standing
157.35,standing
157.4,standing
157.45,na
157.5,na
157.55,na
157.6,na
157.65,na
157.7,na
157.75,na
157.8,na
157.85,na
157.9,na
157.95,na
158.0,na
158.05,na
158.1,na
158.15,na
158.2,na
158.25,na
158.3,na
158.35,na
158.4,na
158.45,rearing
158.5,rearing
158.55,rearing
158.6,rearing
158.65,rearing
158.7,rearing
158.75,rearing
158.8,rearing
158.85,rearing
158.9,rearing
158.95,rearing
159.0,rearing
159.05,rearing
159.1,rearing
159.15,rearing
159.2,rearing
159.25,rearing
159.3,rearing
159.35,rearing
159.4,na
159.45,na
159.5,na
159.55,na
159.6,na
159.65,na
159.7,na
159.75,na
159.8,na
159.85,na
159.9,rearing
159.95,rearing
160.0,rearing
160.05,rearing
160.1,rearing
160.15,rearing
160.2,rearing
160.25,rearing
160.3,rearing
160.35,rearing
160.4,rearing
160.45,rearing
160.5,rearing
160.55,rearing
160.6,rearing
160.65,rearing
160.7,rearing
160.75,rearing
160.8,rearing
160.85,rearing
160.9,rearing
160.95,rearing
161.0,rearing
161.05,rearing
161.1,rearing
161.15,rearing
161.2,rearing
161.25,rearing
161.3,rearing
161.35,rearing
161.4,rearing
161.45,rearing
161.5,rearing
161.55,rearing
161.6,na
161.65,na
161.7,na
161.75,na
161.8,na
161.85,na
161.9,na
161.95,na
162.0,na
162.05,na
162.1,na
162.15,na
162.2,na
162.25,na
162.3,na
162.35,na
162.4,na
162.45,na
162.5,na
162.55,na
162.6,na
162.65,na
162.7,na
162.75,na
162.8,na
162.85,na
162.9,na
162.95,na
163.0,na
163.05,na
163.1,na
163.15,na
163.2,na
163.25,na
163.3,na
163.35,na
163.4,na
163.45,na
163.5,na
163.55,na
163.6,na
163.65,na
163.7,na
163.75,na
163.8,na
163.85,na
163.9,walking
163.95,walking
164.0,walking
164.05,walking
164.1,walking
164.15,walking
164.2,walking
164.25,walking
164.3,walking
164.35,walking
164.4,na
164.45,na
164.5,na
164.55,na
164.6,rearing
164.65,rearing
164.7,rearing
164.75,rearing
164.8,rearing
164.85,rearing
164.9,rearing
164.95,rearing
165.0,rearing
165.05,rearing
165.1,rearing
165.15,rearing
165.2,rearing
165.25,rearing
165.3,rearing
165.35,rearing
165.4,rearing
165.45,rearing
165.5,rearing
165.55,rearing
165.6,rearing
165.65,rearing
165.7,rearing
165.75,rearing
165.8,rearing
165.85,rearing
165.9,rearing
165.95,rearing
166.0,rearing
166.05,rearing
166.1,rearing
166.15,rearing
166.2,rearing
166.25,rearing
166.3,rearing
166.35,rearing
166.4,rearing
166.45,rearing
166.5,rearing
166.55,rearing
166.6,rearing
166.65,rearing
166.7,rearing
166.75,rearing
166.8,rearing
166.85,rearing
166.9,rearing
166.95,rearing
167.0,rearing
167.05,rearing
167.1,rearing
167.15,rearing
167.2,rearing
167.25,rearing
167.3,rearing
167.35,rearing
167.4,rearing
167.45,rearing
167.5,rearing
167.55,rearing
167.6,rearing
167.65,rearing
167.7,rearing
167.75,rearing
167.8,rearing
167.85,rearing
167.9,rearing
167.95,rearing
168.0,rearing
168.05,na
168.1,na
168.15,na
168.2,na
168.25,na
168.3,na
168.35,na
168.4,na
168.45,na
168.5,na
168.55,na
168.6,na
168.65,na
168.7,na
168.75,rearing
168.8,rearing
168.85,rearing
168.9,rearing
168.95,rearing
169.0,rearing
169.05,rearing
169.1,rearing
169.15,rearing
169.2,rearing
169.25,rearing
169.3,rearing
169.35,rearing
169.4,rearing
169.45,rearing
169.5,rearing
169.55,rearing
169.6,rearing
169.65,rearing
169.7,rearing
169.75,rearing
169.8,rearing
169.85,rearing
169.9,rearing
169.95,rearing
170.0,rearing
170.05,rearing
170.1,rearing
170.15,rearing
170.2,rearing
170.25,rearing
170.3,rearing
170.35,rearing
170.4,rearing
170.45,rearing
170.5,rearing
170.55,rearing
170.6,rearing
170.65,rearing
170.7,rearing
170.75,rearing
170.8,rearing
170.85,rearing
170.9,rearing
170.95,rearing
171.0,rearing
171.05,rearing
171.1,rearing
171.15,rearing
171.2,rearing
171.25,rearing
171.3,rearing
171.35,rearing
171.4,na
171.45,na
171.5,na
171.55,walking
171.6,walking
171.65,walking
171.7,walking
171.75,walking
171.8,walking
171.85,walking
171.9,walking
171.95,walking
172.0,walking
172.05,walking
172.1,na
172.15,na
172.2,na
172.25,na
172.3,na
172.35,na
172.4,na
172.45,na
172.5,na
172.55,na
172.6,standing
172.65,standing
172.7,na
172.75,na
172.8,na
172.85,na
172.9,na
172.95,na
173.0,na
173.05,na
173.1,na
173.15,na
173.2,na
173.25,na
173.3,na
173.35,na
173.4,na
173.45,na
173.5,na
173.55,na
173.6,na
173.65,na
173.7,na
173.75,na
173.8,rearing
173.85,rearing
173.9,rearing
173.95,rearing
174.0,rearing
174.05,rearing
174.1,rearing
174.15,rearing
174.2,rearing
174.25,rearing
174.3,rearing
174.35,rearing
174.4,rearing
174.45,rearing
174.5,rearing
174.55,rearing
174.6,rearing
174.65,rearing
174.7,rearing
174.75,rearing
174.8,rearing
174.85,rearing
174.9,rearing
174.95,rearing
175.0,rearing
175.05,rearing
175.1,rearing
175.15,rearing
175.2,rearing
175.25,rearing
175.3,rearing
175.35,rearing
175.4,rearing
175.45,rearing
175.5,na
175.55,na
175.6,na
175.65,na
175.7,na
175.75,na
175.8,na
175.85,na
175.9,na
175.95,walking
176.0,walking
176.05,walking
176.1,walking
176.15,walking
176.2,walking
176.25,walking
176.3,walking
176.35,walking
176.4,walking
176.45,na
176.5,na
176.55,na
176.6,na
176.65,na
176.7,na
176.75,na
176.8,na
176.85,na
176.9,rearing
176.95,rearing
177.0,rearing
177.05,rearing
177.1,rearing
177.15,rearing
177.2,rearing
177.25,rearing
177.3,rearing
177.35,rearing
177.4,rearing
177.45,rearing
177.5,rearing
177.55,rearing
177.6,rearing
177.65,rearing
177.7,rearing
177.75,rearing
177.8,rearing
177.85,rearing
177.9,rearing
177.95,rearing
178.0,rearing
178.05,rearing
178.1,na
178.15,na
178.2,na
178.25,na
178.3,na
178.35,na
178.4,na
178.45,na
178.5,na
178.55,na
178.6,na
178.65,na
178.7,na
178.75,na
178.8,na
178.85,na
178.9,na
178.95,na
179.0,na
179.05,walking
179.1,walking
179.15,walking
179.2,walking
179.25,walking
179.3,walking
179.35,walking
179.4,na
179.45,na
179.5,rearing
179.55,rearing
179.6,rearing
179.65,rearing
179.7,rearing
179.75,rearing
179.8,rearing
179.85,rearing
179.9,rearing
179.95,rearing
180.0,rearing
180.05,rearing
180.1,rearing
180.15,rearing
180.2,rearing
180.25,rearing
180.3,rearing
180.35,rearing
180.4,rearing
180.45,rearing
180.5,rearing
180.55,rearing
180.6,rearing
180.65,rearing
180.7,rearing
180.75,rearing
180.8,rearing
180.85,rearing
180.9,rearing
180.95,na
181.0,na
181.05,na
181.1,na
181.15,na
181.2,na
181.25,na
181.3,na
181.35,na
181.4,na
181.45,na
181.5,na
181.55,na
181.6,na
181.65,na
181.7,na
181.75,na
181.8,na
181.85,na
181.9,na
181.95,na
182.0,na
182.05,na
182.1,na
182.15,na
182.2,na
182.25,na
182.3,na
182.35,na
182.4,na
182.45,na
182.5,na
182.55,na
182.6,na
182.65,na
182.7,na
182.75,na
182.8,na
182.85,na
182.9,na
182.95,na
183.0,na
183.05,na
183.1,na
183.15,na
183.2,na
183.25,na
183.3,walking
183.35,walking
183.4,walking
183.45,walking
183.5,walking
183.55,walking
183.6,walking
183.65,walking
183.7,walking
183.75,walking
183.8,na
183.85,na
183.9,rearing
183.95,rearing
184.0,rearing
184.05,rearing
184.1,rearing
184.15,rearing
184.2,rearing
184.25,rearing
184.3,rearing
184.35,rearing
184.4,rearing
184.45,rearing
184.5,rearing
184.55,rearing
184.6,rearing
184.65,rearing
184.7,rearing
184.75,rearing
184.8,rearing
184.85,rearing
184.9,rearing
184.95,rearing
185.0,rearing
185.05,rearing
185.1,rearing
185.15,rearing
185.2,rearing
185.25,rearing
185.3,na
185.35,na
185.4,na
185.45,na
185.5,na
185.55,na
185.6,na
185.65,na
185.7,na
185.75,na
185.8,na
185.85,walking
185.9,walking
185.95,walking
186.0,walking
186.05,na
186.1,na
186.15,na
186.2,na
186.25,na
186.3,na
186.35,standing
186.4,standing
186.45,standing
186.5,standing
186.55,standing
186.6,na
186.65,na
186.7,na
186.75,na
186.8,na
186.85,na
186.9,na
186.95,na
187.0,na
187.05,na
187.1,na
187.15,na
187.2,na
187.25,na
187.3,na
187.35,na
187.4,na
187.45,na
187.5,na
187.55,na
187.6,na
187.65,na
187.7,na
187.75,na
187.8,na
187.85,na
187.9,na
187.95,na
188.0,na
188.05,na
188.1,na
188.15,na
188.2,na
188.25,na
188.3,na
188.35,na
188.4,na
188.45,na
188.5,na
188.55,walking
188.6,walking
188.65,walking
188.7,walking
188.75,walking
188.8,walking
188.85,walking
188.9,na
188.95,na
189.0,standing
189.05,standing
189.1,standing
189.15,na
189.2,na
189.25,na
189.3,na
189.35,na
189.4,na
189.45,na
189.5,na
189.55,na
189.6,na
189.65,na
189.7,na
189.75,na
189.8,na
189.85,na
189.9,na
189.95,na
190.0,na
190.05,na
190.1,na
190.15,walking
190.2,walking
190.25,walking
190.3,walking
190.35,walking
190.4,walking
190.45,walking
190.5,na
190.55,na
190.6,na
190.65,na
190.7,na
190.75,rearing
190.8,rearing
190.85,rearing
190.9,rearing
190.95,rearing
191.0,rearing
191.05,rearing
191.1,rearing
191.15,rearing
191.2,rearing
191.25,rearing
191.3,rearing
191.35,rearing
191.4,rearing
191.45,rearing
191.5,rearing
191.55,rearing
191.6,rearing
191.65,rearing
191.7,rearing
191.75,rearing
191.8,rearing
191.85,rearing
191.9,rearing
191.95,na
192.0,na
192.05,na
192.1,na
192.15,na
192.2,na
192.25,na
192.3,na
192.35,na
192.4,na
192.45,standing
192.5,standing
192.55,standing
192.6,standing
192.65,standing
192.7,standing
192.75,standing
192.8,standing
192.85,standing
192.9,standing
192.95,standing
193.0,standing
193.05,na
193.1,na
193.15,na
193.2,na
193.25,na
193.3,na
193.35,na
193.4,na
193.45,na
193.5,na
193.55,na
193.6,na
193.65,na
193.7,na
193.75,na
193.8,walking
193.85,walking
193.9,walking
193.95,walking
194.0,walking
194.05,walking
194.1,walking
194.15,walking
194.2,walking
194.25,na
194.3,rearing
194.35,rearing
194.4,rearing
194.45,rearing
194.5,rearing
194.55,rearing
194.6,rearing
194.65,rearing
194.7,rearing
194.75,rearing
194.8,rearing
194.85,rearing
194.9,rearing
194.95,rearing
195.0,rearing
195.05,rearing
195.1,rearing
195.15,rearing
195.2,rearing
195.25,rearing
195.3,rearing
195.35,rearing
195.4,rearing
195.45,rearing
195.5,rearing
195.55,rearing
195.6,rearing
195.65,rearing
195.7,rearing
195.75,rearing
195.8,rearing
195.85,na
195.9,na
195.95,na
196.0,na
196.05,na
196.1,na
196.15,na
196.2,na
196.25,na
196.3,na
196.35,na
196.4,standing
196.45,standing
196.5,standing
196.55,standing
196.6,standing
196.65,standing
196.7,standing
196.75,standing
196.8,standing
196.85,standing
196.9,standing
196.95,standing
197.0,standing
197.05,standing
197.1,standing
197.15,standing
197.2,standing
197.25,na
197.3,na
197.35,na
197.4,na
197.45,na
197.5,na
197.55,na
197.6,na
197.65,na
197.7,na
197.75,na
197.8,na
197.85,na
197.9,na
197.95,na
198.0,na
198.05,na
198.1,na
198.15,na
198.2,rearing
198.25,rearing
198.3,rearing
198.35,rearing
198.4,rearing
198.45,rearing
198.5,rearing
198.55,rearing
198.6,rearing
198.65,rearing
198.7,rearing
198.75,rearing
198.8,rearing
198.85,rearing
198.9,rearing
198.95,rearing
199.0,rearing
199.05,rearing
199.1,rearing
199.15,rearing
199.2,rearing
199.25,na
199.3,na
199.35,na
199.4,na
199.45,na
199.5,na
199.55,na
199.6,na
199.65,na
199.7,na
199.75,na
199.8,na
199.85,na
199.9,na
199.95,na
200.0,rearing
200.05,rearing
200.1,rearing
200.15,rearing
200.2,rearing
200.25,rearing
200.3,rearing
200.35,rearing
200.4,rearing
200.45,rearing
200.5,rearing
