,0
104.7,na
104.75,na
104.8,na
104.85,na
104.9,na
104.95,na
105.0,na
105.05,na
105.1,na
105.15,na
105.2,na
105.25,rearing
105.3,rearing
105.35,rearing
105.4,rearing
105.45,rearing
105.5,rearing
105.55,rearing
105.6,rearing
105.65,rearing
105.7,rearing
105.75,rearing
105.8,rearing
105.85,rearing
105.9,rearing
105.95,rearing
106.0,rearing
106.05,rearing
106.1,rearing
106.15,rearing
106.2,rearing
106.25,rearing
106.3,rearing
106.35,rearing
106.4,rearing
106.45,rearing
106.5,rearing
106.55,rearing
106.6,rearing
106.65,rearing
106.7,rearing
106.75,rearing
106.8,rearing
106.85,rearing
106.9,rearing
106.95,rearing
107.0,rearing
107.05,rearing
107.1,rearing
107.15,rearing
107.2,rearing
107.25,rearing
107.3,na
107.35,na
107.4,na
107.45,na
107.5,na
107.55,na
107.6,na
107.65,na
107.7,walking
107.75,walking
107.8,walking
107.85,walking
107.9,walking
107.95,walking
108.0,walking
108.05,walking
108.1,walking
108.15,walking
108.2,na
108.25,na
108.3,na
108.35,na
108.4,na
108.45,na
108.5,na
108.55,na
108.6,na
108.65,na
108.7,na
108.75,standing
108.8,standing
108.85,standing
108.9,standing
108.95,na
109.0,na
109.05,na
109.1,na
109.15,na
109.2,na
109.25,na
109.3,na
109.35,na
109.4,na
109.45,na
109.5,na
109.55,na
109.6,na
109.65,na
109.7,na
109.75,na
109.8,na
109.85,walking
109.9,walking
109.95,walking
110.0,walking
110.05,walking
110.1,walking
110.15,walking
110.2,walking
110.25,walking
110.3,walking
110.35,walking
110.4,walking
110.45,walking
110.5,walking
110.55,na
110.6,na
110.65,standing
110.7,standing
110.75,standing
110.8,standing
110.85,standing
110.9,standing
110.95,standing
111.0,standing
111.05,standing
111.1,standing
111.15,standing
111.2,standing
111.25,standing
111.3,standing
111.35,na
111.4,na
111.45,na
111.5,na
111.55,na
111.6,na
111.65,na
111.7,na
111.75,na
111.8,na
111.85,na
111.9,na
111.95,na
112.0,na
112.05,na
112.1,na
112.15,walking
112.2,walking
112.25,walking
112.3,walking
112.35,walking
112.4,walking
112.45,walking
112.5,walking
112.55,walking
112.6,walking
112.65,na
112.7,na
112.75,na
112.8,na
112.85,na
112.9,na
112.95,na
113.0,na
113.05,na
113.1,na
113.15,na
113.2,rearing
113.25,rearing
113.3,rearing
113.35,rearing
113.4,rearing
113.45,rearing
113.5,rearing
113.55,rearing
113.6,rearing
113.65,rearing
113.7,rearing
113.75,rearing
113.8,rearing
113.85,rearing
113.9,na
113.95,na
114.0,na
114.05,na
114.1,na
114.15,na
114.2,na
114.25,na
114.3,na
114.35,walking
114.4,walking
114.45,walking
114.5,walking
114.55,walking
114.6,walking
114.65,walking
114.7,walking
114.75,walking
114.8,walking
114.85,walking
114.9,na
114.95,na
115.0,na
115.05,na
115.1,na
115.15,na
115.2,na
115.25,na
115.3,na
115.35,na
115.4,na
115.45,na
115.5,na
115.55,na
115.6,na
115.65,na
115.7,standing
115.75,standing
115.8,standing
115.85,standing
115.9,na
115.95,na
116.0,na
116.05,na
116.1,na
116.15,na
116.2,na
116.25,na
116.3,na
116.35,na
116.4,na
116.45,na
116.5,na
116.55,na
116.6,na
116.65,na
116.7,na
116.75,na
116.8,na
116.85,na
116.9,na
116.95,na
117.0,na
117.05,na
117.1,na
117.15,na
117.2,na
117.25,na
117.3,na
117.35,standing
117.4,standing
117.45,standing
117.5,standing
117.55,rearing
117.6,rearing
117.65,rearing
117.7,rearing
117.75,rearing
117.8,rearing
117.85,rearing
117.9,rearing
117.95,rearing
118.0,rearing
118.05,rearing
118.1,rearing
118.15,rearing
118.2,rearing
118.25,na
118.3,na
118.35,walking
118.4,walking
118.45,walking
118.5,walking
118.55,walking
118.6,walking
118.65,walking
118.7,walking
118.75,walking
118.8,na
118.85,rearing
118.9,rearing
118.95,rearing
119.0,rearing
119.05,rearing
119.1,rearing
119.15,rearing
119.2,rearing
119.25,rearing
119.3,rearing
119.35,rearing
119.4,rearing
119.45,rearing
119.5,rearing
119.55,rearing
119.6,rearing
119.65,rearing
119.7,rearing
119.75,rearing
119.8,rearing
119.85,rearing
119.9,rearing
119.95,rearing
120.0,rearing
120.05,rearing
120.1,na
120.15,na
120.2,na
120.25,na
120.3,na
120.35,standing
120.4,standing
120.45,standing
120.5,na
120.55,na
120.6,na
120.65,na
120.7,na
120.75,na
120.8,na
120.85,na
120.9,na
120.95,na
121.0,na
121.05,standing
121.1,standing
121.15,na
121.2,na
121.25,na
121.3,na
121.35,na
121.4,na
121.45,na
121.5,na
121.55,na
121.6,na
121.65,na
121.7,na
121.75,na
121.8,na
121.85,na
121.9,na
121.95,walking
122.0,walking
122.05,walking
122.1,walking
122.15,walking
122.2,walking
122.25,walking
122.3,walking
122.35,walking
122.4,walking
122.45,na
122.5,na
122.55,na
122.6,na
122.65,na
122.7,na
122.75,na
122.8,na
122.85,na
122.9,na
122.95,na
123.0,na
123.05,na
123.1,na
123.15,na
123.2,na
123.25,na
123.3,na
123.35,na
123.4,na
123.45,na
123.5,na
123.55,na
123.6,na
123.65,na
123.7,na
123.75,na
123.8,na
123.85,na
123.9,na
123.95,na
124.0,na
124.05,na
124.1,na
124.15,na
124.2,na
124.25,na
124.3,na
124.35,na
124.4,na
124.45,na
124.5,na
124.55,na
124.6,na
124.65,na
124.7,na
124.75,na
124.8,na
124.85,na
124.9,na
124.95,na
125.0,na
125.05,na
125.1,na
125.15,na
125.2,na
125.25,walking
125.3,walking
125.35,walking
125.4,walking
125.45,walking
125.5,walking
125.55,walking
125.6,walking
125.65,walking
125.7,walking
125.75,walking
125.8,na
125.85,na
125.9,na
125.95,na
126.0,na
126.05,na
126.1,na
126.15,na
126.2,na
126.25,na
126.3,na
126.35,na
126.4,na
126.45,na
126.5,na
126.55,na
126.6,walking
126.65,walking
126.7,walking
126.75,walking
126.8,na
126.85,na
126.9,walking
126.95,walking
127.0,na
127.05,na
127.1,na
127.15,na
127.2,na
127.25,na
127.3,na
127.35,na
127.4,na
127.45,na
127.5,rearing
127.55,rearing
127.6,rearing
127.65,rearing
127.7,rearing
127.75,rearing
127.8,rearing
127.85,rearing
127.9,rearing
127.95,rearing
128.0,rearing
128.05,rearing
128.1,rearing
128.15,rearing
128.2,rearing
128.25,rearing
128.3,rearing
128.35,rearing
128.4,rearing
128.45,rearing
128.5,rearing
128.55,rearing
128.6,rearing
128.65,rearing
128.7,rearing
128.75,rearing
128.8,rearing
128.85,rearing
128.9,rearing
128.95,rearing
129.0,rearing
129.05,rearing
129.1,rearing
129.15,rearing
129.2,rearing
129.25,rearing
129.3,rearing
129.35,rearing
129.4,rearing
129.45,rearing
129.5,rearing
129.55,rearing
129.6,rearing
129.65,rearing
129.7,rearing
129.75,rearing
129.8,rearing
129.85,rearing
129.9,rearing
129.95,rearing
130.0,rearing
130.05,rearing
130.1,na
130.15,na
130.2,na
130.25,na
130.3,na
130.35,na
130.4,na
130.45,na
130.5,na
130.55,na
130.6,na
130.65,na
130.7,na
130.75,na
130.8,na
130.85,na
130.9,na
130.95,na
131.0,walking
131.05,walking
131.1,walking
131.15,walking
131.2,walking
131.25,walking
131.3,walking
131.35,walking
131.4,walking
131.45,walking
131.5,na
131.55,na
131.6,na
131.65,na
131.7,na
131.75,rearing
131.8,rearing
131.85,rearing
131.9,rearing
131.95,rearing
132.0,rearing
132.05,rearing
132.1,rearing
132.15,rearing
132.2,rearing
132.25,rearing
132.3,rearing
132.35,rearing
132.4,rearing
132.45,rearing
132.5,rearing
132.55,rearing
132.6,rearing
132.65,rearing
132.7,rearing
132.75,rearing
132.8,rearing
132.85,rearing
132.9,na
132.95,na
133.0,na
133.05,na
133.1,na
133.15,na
133.2,na
133.25,walking
133.3,walking
133.35,walking
133.4,walking
133.45,walking
133.5,walking
133.55,walking
133.6,walking
133.65,walking
133.7,walking
133.75,walking
133.8,walking
133.85,walking
133.9,walking
133.95,walking
134.0,walking
134.05,walking
134.1,walking
134.15,walking
134.2,walking
134.25,na
134.3,na
134.35,na
134.4,na
134.45,na
134.5,na
134.55,na
134.6,na
134.65,na
134.7,na
134.75,na
134.8,na
134.85,na
134.9,na
134.95,walking
135.0,walking
135.05,walking
135.1,walking
135.15,walking
135.2,walking
135.25,walking
135.3,walking
135.35,walking
135.4,walking
135.45,walking
135.5,walking
135.55,walking
135.6,walking
135.65,walking
135.7,walking
135.75,walking
135.8,walking
135.85,walking
135.9,walking
135.95,walking
136.0,walking
136.05,walking
136.1,walking
136.15,walking
136.2,na
136.25,na
136.3,na
136.35,na
136.4,na
136.45,na
136.5,na
136.55,na
136.6,na
136.65,na
136.7,na
136.75,rearing
136.8,rearing
136.85,rearing
136.9,rearing
136.95,rearing
137.0,rearing
137.05,rearing
137.1,rearing
137.15,rearing
137.2,rearing
137.25,rearing
137.3,rearing
137.35,rearing
137.4,rearing
137.45,rearing
137.5,rearing
137.55,rearing
137.6,rearing
137.65,rearing
137.7,rearing
137.75,rearing
137.8,rearing
137.85,rearing
137.9,rearing
137.95,rearing
138.0,rearing
138.05,rearing
138.1,rearing
138.15,rearing
138.2,rearing
138.25,rearing
138.3,rearing
138.35,rearing
138.4,rearing
138.45,rearing
138.5,rearing
138.55,rearing
138.6,rearing
138.65,rearing
138.7,rearing
138.75,rearing
138.8,rearing
138.85,rearing
138.9,rearing
138.95,rearing
139.0,rearing
139.05,rearing
139.1,rearing
139.15,rearing
139.2,rearing
139.25,rearing
139.3,rearing
139.35,rearing
139.4,rearing
139.45,rearing
139.5,rearing
139.55,rearing
139.6,rearing
139.65,rearing
139.7,rearing
139.75,rearing
139.8,rearing
139.85,rearing
139.9,rearing
139.95,rearing
140.0,rearing
140.05,rearing
140.1,rearing
140.15,rearing
140.2,rearing
140.25,rearing
140.3,rearing
140.35,rearing
140.4,rearing
140.45,rearing
140.5,rearing
140.55,rearing
140.6,rearing
140.65,rearing
140.7,rearing
140.75,rearing
140.8,rearing
140.85,rearing
140.9,rearing
140.95,rearing
141.0,rearing
141.05,rearing
141.1,rearing
141.15,rearing
141.2,rearing
141.25,rearing
141.3,rearing
141.35,rearing
141.4,rearing
141.45,rearing
141.5,rearing
141.55,rearing
141.6,rearing
141.65,rearing
141.7,rearing
141.75,rearing
141.8,rearing
141.85,rearing
141.9,na
141.95,na
142.0,na
142.05,na
142.1,na
142.15,na
142.2,na
142.25,na
142.3,na
142.35,na
142.4,na
142.45,na
142.5,na
142.55,na
142.6,na
142.65,na
142.7,na
142.75,na
142.8,na
142.85,na
142.9,na
142.95,na
143.0,na
143.05,na
143.1,na
143.15,walking
143.2,walking
143.25,walking
143.3,walking
143.35,walking
143.4,walking
143.45,walking
143.5,walking
143.55,walking
143.6,na
143.65,na
143.7,na
143.75,na
143.8,na
143.85,na
143.9,na
143.95,na
144.0,na
144.05,na
144.1,na
144.15,na
144.2,na
144.25,na
144.3,na
144.35,na
144.4,walking
144.45,walking
144.5,walking
144.55,walking
144.6,walking
144.65,walking
144.7,walking
144.75,walking
144.8,walking
144.85,walking
144.9,walking
144.95,na
145.0,na
145.05,na
145.1,na
145.15,na
145.2,standing
145.25,na
145.3,na
145.35,na
145.4,na
145.45,na
145.5,na
145.55,na
145.6,na
145.65,na
145.7,na
145.75,na
145.8,na
145.85,na
145.9,na
145.95,na
146.0,na
146.05,na
146.1,na
146.15,na
146.2,walking
146.25,walking
146.3,walking
146.35,walking
146.4,walking
146.45,walking
146.5,na
146.55,na
146.6,na
146.65,na
146.7,na
146.75,na
146.8,na
146.85,na
146.9,rearing
146.95,rearing
147.0,rearing
147.05,rearing
147.1,rearing
147.15,rearing
147.2,rearing
147.25,rearing
147.3,rearing
147.35,rearing
147.4,rearing
147.45,rearing
147.5,rearing
147.55,na
147.6,na
147.65,na
147.7,na
147.75,na
147.8,na
147.85,na
147.9,na
147.95,na
148.0,na
148.05,na
148.1,na
148.15,na
148.2,na
148.25,na
148.3,walking
148.35,na
148.4,na
148.45,na
148.5,na
148.55,na
148.6,standing
148.65,standing
148.7,standing
148.75,standing
148.8,standing
148.85,na
148.9,na
148.95,na
149.0,na
149.05,na
149.1,na
149.15,na
149.2,na
149.25,na
149.3,na
149.35,na
149.4,na
149.45,na
149.5,na
149.55,na
149.6,na
149.65,na
149.7,na
149.75,na
149.8,na
149.85,na
149.9,na
149.95,na
150.0,na
150.05,walking
150.1,walking
150.15,walking
150.2,walking
150.25,walking
150.3,walking
150.35,walking
150.4,walking
150.45,walking
150.5,walking
150.55,walking
150.6,walking
150.65,walking
150.7,walking
150.75,na
150.8,na
150.85,na
150.9,na
150.95,na
151.0,na
151.05,na
151.1,na
151.15,walking
151.2,walking
151.25,walking
151.3,walking
151.35,walking
151.4,walking
151.45,na
151.5,na
151.55,na
151.6,na
151.65,na
151.7,na
151.75,walking
151.8,walking
151.85,walking
151.9,walking
151.95,na
152.0,na
152.05,na
152.1,na
152.15,na
152.2,na
152.25,na
152.3,na
152.35,na
152.4,na
152.45,na
152.5,na
152.55,na
152.6,na
152.65,na
152.7,na
152.75,na
152.8,na
152.85,na
152.9,na
152.95,na
153.0,standing
153.05,standing
153.1,standing
153.15,standing
153.2,standing
153.25,standing
153.3,standing
153.35,standing
153.4,standing
153.45,standing
153.5,standing
153.55,standing
153.6,standing
153.65,standing
153.7,standing
153.75,standing
153.8,standing
153.85,standing
153.9,standing
153.95,standing
154.0,standing
154.05,standing
154.1,standing
154.15,standing
154.2,standing
154.25,standing
154.3,standing
154.35,standing
154.4,standing
154.45,na
154.5,na
154.55,na
154.6,na
154.65,na
154.7,na
154.75,na
154.8,na
154.85,na
154.9,na
154.95,na
155.0,na
155.05,na
155.1,na
155.15,rearing
155.2,rearing
155.25,rearing
155.3,rearing
155.35,rearing
155.4,rearing
155.45,rearing
155.5,rearing
155.55,rearing
155.6,rearing
155.65,rearing
155.7,rearing
155.75,rearing
155.8,rearing
155.85,rearing
155.9,rearing
155.95,rearing
156.0,rearing
156.05,rearing
156.1,rearing
156.15,rearing
156.2,rearing
156.25,na
156.3,na
156.35,na
156.4,na
156.45,na
156.5,na
156.55,na
156.6,na
156.65,na
156.7,na
156.75,walking
156.8,walking
156.85,walking
156.9,walking
156.95,walking
157.0,walking
157.05,walking
157.1,walking
157.15,walking
157.2,walking
157.25,na
157.3,na
157.35,na
157.4,na
157.45,na
157.5,na
157.55,na
157.6,na
157.65,na
157.7,rearing
157.75,rearing
157.8,rearing
157.85,rearing
157.9,rearing
157.95,rearing
158.0,rearing
158.05,rearing
158.1,rearing
158.15,rearing
158.2,rearing
158.25,rearing
158.3,rearing
158.35,na
158.4,walking
158.45,walking
158.5,walking
158.55,walking
158.6,walking
158.65,walking
158.7,walking
158.75,walking
158.8,walking
158.85,walking
158.9,na
158.95,na
159.0,na
159.05,na
159.1,na
159.15,na
159.2,na
159.25,na
159.3,na
159.35,na
159.4,na
159.45,na
159.5,na
159.55,na
159.6,na
159.65,na
159.7,na
159.75,na
159.8,na
159.85,na
159.9,na
159.95,na
160.0,na
160.05,na
160.1,na
160.15,walking
160.2,walking
160.25,walking
160.3,na
160.35,walking
160.4,walking
160.45,walking
160.5,walking
160.55,walking
160.6,walking
160.65,walking
160.7,walking
160.75,walking
160.8,na
160.85,na
160.9,na
160.95,na
161.0,na
161.05,na
161.1,na
161.15,na
161.2,na
161.25,na
161.3,rearing
161.35,rearing
161.4,rearing
161.45,rearing
161.5,rearing
161.55,rearing
161.6,rearing
161.65,rearing
161.7,rearing
161.75,rearing
161.8,rearing
161.85,rearing
161.9,rearing
161.95,rearing
162.0,rearing
162.05,rearing
162.1,rearing
162.15,rearing
162.2,rearing
162.25,rearing
162.3,rearing
162.35,rearing
162.4,rearing
162.45,rearing
162.5,rearing
162.55,rearing
162.6,rearing
162.65,rearing
162.7,rearing
162.75,rearing
162.8,rearing
162.85,rearing
162.9,rearing
162.95,rearing
163.0,rearing
163.05,rearing
163.1,rearing
163.15,rearing
163.2,rearing
163.25,rearing
163.3,rearing
163.35,rearing
163.4,rearing
163.45,rearing
163.5,rearing
163.55,rearing
163.6,rearing
163.65,rearing
163.7,rearing
163.75,rearing
163.8,rearing
163.85,rearing
163.9,rearing
163.95,rearing
164.0,rearing
164.05,na
164.1,na
164.15,na
164.2,na
164.25,walking
164.3,walking
164.35,walking
164.4,walking
164.45,walking
164.5,walking
164.55,walking
164.6,walking
164.65,walking
164.7,walking
164.75,walking
164.8,na
164.85,na
164.9,na
164.95,na
165.0,na
165.05,na
165.1,na
165.15,na
165.2,na
165.25,rearing
165.3,rearing
165.35,rearing
165.4,rearing
165.45,rearing
165.5,rearing
165.55,rearing
165.6,rearing
165.65,rearing
165.7,rearing
165.75,rearing
165.8,rearing
165.85,rearing
165.9,rearing
165.95,na
166.0,na
166.05,na
166.1,walking
166.15,walking
166.2,walking
166.25,walking
166.3,walking
166.35,walking
166.4,walking
166.45,walking
166.5,walking
166.55,walking
166.6,walking
166.65,walking
166.7,walking
166.75,walking
166.8,walking
166.85,na
166.9,na
166.95,na
167.0,na
167.05,na
167.1,na
167.15,na
167.2,na
167.25,na
167.3,na
167.35,na
167.4,na
167.45,walking
167.5,walking
167.55,walking
167.6,walking
167.65,walking
167.7,walking
167.75,na
167.8,na
167.85,na
167.9,na
167.95,na
168.0,na
168.05,rearing
168.1,rearing
168.15,rearing
168.2,rearing
168.25,rearing
168.3,rearing
168.35,rearing
168.4,rearing
168.45,rearing
168.5,rearing
168.55,rearing
168.6,rearing
168.65,rearing
168.7,rearing
168.75,rearing
168.8,rearing
168.85,rearing
168.9,na
168.95,na
169.0,na
169.05,na
169.1,na
169.15,na
169.2,na
169.25,na
169.3,na
169.35,na
169.4,na
169.45,na
169.5,na
169.55,na
169.6,na
169.65,na
169.7,na
169.75,na
169.8,na
169.85,na
169.9,na
169.95,na
170.0,na
170.05,na
170.1,na
170.15,na
170.2,na
170.25,na
170.3,na
170.35,na
170.4,na
170.45,na
170.5,na
170.55,na
170.6,na
170.65,na
170.7,na
170.75,na
170.8,na
170.85,na
170.9,na
170.95,na
171.0,na
171.05,na
171.1,walking
171.15,walking
171.2,walking
171.25,walking
171.3,walking
171.35,walking
171.4,walking
171.45,walking
171.5,walking
171.55,walking
171.6,walking
171.65,walking
171.7,walking
171.75,walking
171.8,na
171.85,na
171.9,na
171.95,rearing
172.0,rearing
172.05,rearing
172.1,rearing
172.15,rearing
172.2,rearing
172.25,rearing
172.3,rearing
172.35,rearing
172.4,rearing
172.45,rearing
172.5,rearing
172.55,rearing
172.6,rearing
172.65,rearing
172.7,rearing
172.75,rearing
172.8,rearing
172.85,rearing
172.9,rearing
172.95,rearing
173.0,rearing
173.05,rearing
173.1,na
173.15,na
173.2,na
173.25,na
173.3,na
173.35,na
173.4,na
173.45,na
173.5,na
173.55,na
173.6,na
173.65,na
173.7,na
173.75,na
173.8,na
173.85,na
173.9,na
173.95,na
174.0,na
174.05,na
174.1,na
174.15,na
174.2,na
174.25,na
174.3,na
174.35,na
174.4,na
174.45,walking
174.5,walking
174.55,walking
174.6,walking
174.65,walking
174.7,walking
174.75,walking
174.8,walking
174.85,na
174.9,na
174.95,na
175.0,na
175.05,na
175.1,na
175.15,na
175.2,na
175.25,na
175.3,na
175.35,rearing
175.4,rearing
175.45,rearing
175.5,rearing
175.55,rearing
175.6,rearing
175.65,rearing
175.7,rearing
175.75,rearing
175.8,rearing
175.85,rearing
175.9,rearing
175.95,rearing
176.0,rearing
176.05,rearing
176.1,rearing
176.15,rearing
176.2,rearing
176.25,rearing
176.3,rearing
176.35,rearing
176.4,rearing
176.45,rearing
176.5,rearing
176.55,rearing
176.6,rearing
176.65,rearing
176.7,rearing
176.75,rearing
176.8,rearing
176.85,rearing
176.9,rearing
176.95,rearing
177.0,na
177.05,na
177.1,na
177.15,na
177.2,na
177.25,walking
177.3,walking
177.35,walking
177.4,walking
177.45,na
177.5,na
177.55,na
177.6,na
177.65,na
177.7,standing
177.75,standing
177.8,na
177.85,na
177.9,na
177.95,na
178.0,na
178.05,na
178.1,na
178.15,na
178.2,na
178.25,na
178.3,na
178.35,na
178.4,na
178.45,na
178.5,na
178.55,walking
178.6,walking
178.65,walking
178.7,walking
178.75,walking
178.8,walking
178.85,walking
178.9,walking
178.95,walking
179.0,walking
179.05,walking
179.1,walking
179.15,na
179.2,na
179.25,na
179.3,na
179.35,na
179.4,na
179.45,na
179.5,na
179.55,na
179.6,na
179.65,na
179.7,na
179.75,na
179.8,na
179.85,na
179.9,walking
179.95,walking
180.0,walking
180.05,walking
180.1,walking
180.15,walking
180.2,walking
180.25,walking
180.3,walking
180.35,walking
180.4,na
180.45,na
180.5,na
180.55,na
180.6,na
180.65,na
180.7,na
180.75,na
180.8,na
180.85,na
180.9,na
180.95,na
181.0,walking
181.05,na
181.1,na
181.15,na
181.2,na
181.25,na
181.3,na
181.35,na
181.4,na
181.45,na
181.5,rearing
181.55,rearing
181.6,rearing
181.65,rearing
181.7,rearing
181.75,rearing
181.8,rearing
181.85,rearing
181.9,rearing
181.95,rearing
182.0,rearing
182.05,rearing
182.1,rearing
182.15,rearing
182.2,rearing
182.25,rearing
182.3,rearing
182.35,rearing
182.4,rearing
182.45,rearing
182.5,rearing
182.55,rearing
182.6,rearing
182.65,rearing
182.7,rearing
182.75,na
182.8,na
182.85,na
182.9,na
182.95,na
183.0,na
183.05,na
183.1,na
183.15,na
183.2,na
183.25,na
183.3,na
183.35,na
183.4,na
183.45,na
183.5,na
183.55,na
183.6,na
183.65,na
183.7,na
183.75,na
183.8,na
183.85,na
183.9,na
183.95,na
184.0,na
184.05,na
184.1,na
184.15,na
184.2,na
184.25,na
184.3,na
184.35,na
184.4,na
184.45,na
184.5,na
184.55,walking
184.6,walking
184.65,walking
184.7,walking
184.75,walking
184.8,walking
184.85,walking
184.9,walking
184.95,walking
185.0,walking
185.05,walking
185.1,walking
185.15,walking
185.2,walking
185.25,na
185.3,na
185.35,na
185.4,na
185.45,na
185.5,rearing
185.55,rearing
185.6,rearing
185.65,rearing
185.7,rearing
185.75,rearing
185.8,rearing
185.85,rearing
185.9,rearing
185.95,rearing
186.0,rearing
186.05,rearing
186.1,rearing
186.15,rearing
186.2,rearing
186.25,rearing
186.3,rearing
186.35,rearing
186.4,rearing
186.45,rearing
186.5,rearing
186.55,rearing
186.6,rearing
186.65,rearing
186.7,rearing
186.75,rearing
186.8,rearing
186.85,rearing
186.9,rearing
186.95,rearing
187.0,rearing
187.05,na
187.1,na
187.15,na
187.2,na
187.25,na
187.3,na
187.35,na
187.4,na
187.45,na
187.5,na
187.55,na
187.6,na
187.65,na
187.7,na
187.75,na
187.8,na
187.85,walking
187.9,walking
187.95,walking
188.0,walking
188.05,walking
188.1,walking
188.15,walking
188.2,walking
188.25,walking
188.3,walking
188.35,walking
188.4,walking
188.45,walking
188.5,walking
188.55,na
188.6,na
188.65,na
188.7,na
188.75,na
188.8,na
188.85,na
188.9,na
188.95,na
189.0,na
189.05,na
189.1,na
189.15,walking
189.2,walking
189.25,walking
189.3,walking
189.35,walking
189.4,walking
189.45,walking
189.5,walking
189.55,walking
189.6,walking
189.65,walking
189.7,walking
189.75,walking
189.8,walking
189.85,walking
189.9,walking
189.95,walking
190.0,walking
190.05,walking
190.1,walking
190.15,walking
190.2,walking
190.25,walking
190.3,walking
190.35,walking
190.4,na
190.45,na
190.5,na
190.55,na
190.6,na
190.65,na
190.7,na
190.75,na
190.8,na
190.85,na
190.9,na
190.95,na
191.0,na
191.05,na
191.1,na
191.15,na
191.2,rearing
191.25,rearing
191.3,rearing
191.35,rearing
191.4,rearing
191.45,rearing
191.5,rearing
191.55,rearing
191.6,rearing
191.65,rearing
191.7,rearing
191.75,rearing
191.8,rearing
191.85,na
191.9,na
191.95,na
192.0,na
192.05,na
192.1,na
192.15,na
192.2,na
192.25,na
192.3,na
192.35,na
192.4,na
192.45,na
192.5,na
192.55,na
192.6,na
192.65,na
192.7,na
192.75,na
192.8,na
192.85,na
192.9,na
192.95,na
193.0,na
193.05,na
193.1,na
193.15,na
193.2,na
193.25,na
193.3,na
193.35,na
193.4,na
193.45,na
193.5,na
193.55,na
193.6,na
193.65,na
193.7,na
193.75,na
193.8,na
193.85,na
193.9,na
193.95,na
194.0,na
194.05,na
194.1,na
194.15,na
194.2,na
194.25,walking
194.3,walking
194.35,walking
194.4,walking
194.45,walking
194.5,walking
194.55,walking
194.6,walking
194.65,walking
194.7,walking
194.75,walking
194.8,walking
194.85,walking
194.9,walking
194.95,walking
195.0,walking
195.05,walking
195.1,walking
195.15,walking
195.2,walking
195.25,walking
195.3,walking
195.35,na
195.4,na
195.45,na
195.5,na
195.55,na
195.6,na
195.65,na
195.7,na
195.75,na
195.8,rearing
195.85,rearing
195.9,rearing
195.95,rearing
196.0,rearing
196.05,na
196.1,na
196.15,na
196.2,na
196.25,na
196.3,na
196.35,na
196.4,na
196.45,na
196.5,na
196.55,na
196.6,na
196.65,na
196.7,na
196.75,na
196.8,na
196.85,na
196.9,na
196.95,na
197.0,na
197.05,na
197.1,na
197.15,na
197.2,na
197.25,na
197.3,na
197.35,na
197.4,na
197.45,na
197.5,na
197.55,na
197.6,na
197.65,na
197.7,na
197.75,na
197.8,na
197.85,na
197.9,na
197.95,na
198.0,na
198.05,na
198.1,na
198.15,na
198.2,na
198.25,na
198.3,na
198.35,na
198.4,na
198.45,na
198.5,na
198.55,na
198.6,walking
198.65,walking
198.7,walking
198.75,walking
198.8,walking
198.85,walking
198.9,walking
198.95,walking
199.0,walking
199.05,walking
199.1,walking
199.15,walking
199.2,walking
199.25,walking
199.3,walking
199.35,walking
199.4,walking
199.45,walking
199.5,na
199.55,na
199.6,na
199.65,na
199.7,na
199.75,walking
199.8,walking
199.85,walking
199.9,walking
199.95,walking
200.0,walking
200.05,walking
200.1,walking
200.15,walking
200.2,walking
200.25,walking
200.3,walking
200.35,walking
200.4,na
200.45,na
200.5,na
200.55,na
200.6,na
200.65,na
200.7,na
200.75,na
200.8,na
200.85,na
200.9,na
200.95,na
201.0,walking
201.05,walking
201.1,walking
201.15,walking
201.2,walking
201.25,walking
201.3,walking
201.35,walking
201.4,walking
201.45,walking
201.5,walking
201.55,walking
201.6,walking
201.65,walking
201.7,walking
201.75,walking
201.8,walking
201.85,walking
201.9,walking
201.95,na
202.0,na
202.05,na
202.1,na
202.15,na
202.2,na
202.25,na
202.3,standing
202.35,standing
202.4,standing
202.45,standing
202.5,standing
202.55,na
202.6,na
202.65,na
202.7,na
202.75,na
202.8,na
202.85,na
202.9,walking
202.95,walking
203.0,walking
203.05,walking
203.1,walking
203.15,walking
203.2,walking
203.25,walking
203.3,walking
203.35,walking
203.4,walking
203.45,walking
203.5,walking
203.55,walking
203.6,na
203.65,walking
203.7,walking
203.75,walking
203.8,walking
203.85,walking
203.9,walking
203.95,walking
204.0,walking
204.05,walking
204.1,walking
204.15,walking
204.2,walking
204.25,walking
204.3,walking
204.35,walking
204.4,walking
204.45,walking
204.5,walking
204.55,na
204.6,na
204.65,na
204.7,na
204.75,na
204.8,na
204.85,na
204.9,na
204.95,na
205.0,na
205.05,na
205.1,na
205.15,walking
205.2,walking
205.25,walking
205.3,walking
205.35,walking
205.4,walking
205.45,walking
205.5,walking
205.55,walking
205.6,walking
205.65,walking
205.7,walking
205.75,walking
205.8,walking
205.85,walking
205.9,walking
205.95,na
206.0,na
206.05,na
206.1,na
206.15,na
206.2,na
206.25,na
206.3,na
206.35,na
206.4,na
206.45,na
206.5,walking
206.55,walking
206.6,walking
206.65,walking
206.7,walking
206.75,walking
206.8,walking
206.85,walking
206.9,walking
206.95,walking
207.0,walking
207.05,walking
207.1,walking
207.15,walking
207.2,walking
207.25,walking
207.3,walking
207.35,walking
207.4,walking
207.45,walking
207.5,walking
207.55,walking
207.6,walking
